ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,Abbr,Group,Source,Is_Proto,Description,Dialect_Of
19361,Sengga,seng1280,Sengan,,,-7.22281,157.149,,,POC,,false,,
1005,Sengseng,seng1281,Sengseng,ssz,,-6.16474,149.784,,,POC,,false,,
1006,Sentah Land Dayak,biat1246,Biatah Bidayuh,bth,,1.17596,110.254,,,PWMP,,false,,
1007,Serawai,cent2053,South Barisan Malay,pse,,-3.79673,103.137,,,PWMP,,false,,
1008,Seru,ukit1237,Ukit,umi,,2.42408,113.81962,,,PWMP,,false,,
411,Serui-Laut,seru1244,Serui-Laut,seu,,-1.87766,136.252,,,PSHWNG,anceaux1961,false,,
19460,Sesake,sesa1243,Sesake,,,-17.5774,168.375,,,POC,,false,,
19303,Sesayap,tidu1239,Tidung,tid,,3.937955,117.55143,,,PWMP,,false,,
19476,Sesivi,sesi1237,Sesivi,,,-16.2696,168.013,,,POC,,false,,
1010,Siang,sian1254,Siang,sya,,-0.38398,114.693,,,PWMP,,false,,
1011,Sichule,siku1242,Sikule,skh,,2.69113,95.9636,,,PWMP,,false,,
19685,Sie,siee1239,Sie,erg,,-18.8181,169.166,,,POC,,false,,
414,Sika,sika1262,Sika,ski,,-8.67302,122.38,,,PCMP,meye1964,false,,
19334,Sikaiana,sika1261,Sikaiana,sky,,-8.37701,162.72522,,,POC,,false,,
18785,Simalungun Batak,bata1288,Batak Simalungun,bts,,3.04372,98.9083,,,PWMP,,false,,
415,Simalur,sime1241,Simeulue,smr,,2.50288,96.2757,,,PWMP,kahler1961,false,,
19422,Simbo,simb1256,Simbo,sbb,,-8.26947,156.541,,,POC,,false,,
19661,Sinaugoro,sina1266,Sinaugoro,snc,,-9.79791,147.861,,,POC,,false,,
412,Singhi Land Dayak,baub1235,Bau-Jagoi Bidayuh,sne,,1.54467,109.985,,,PWMP,reijffert1956,false,,
19674,Sio,sioo1240,Sio,xsi,,-5.96037,147.353,,,POC,,false,,
416,Siraya,sira1267,Sirayaic,fos,,22.9777,120.315,,,Form.,campbell1996;adelaar1999,false,,
19431,Siraya (Gravius),sira1267,Sirayaic,fos,,22.9777,120.315,,,Form.,adelaar2013,false,,416
19432,Siraya (Utrecht ms.),sira1267,Sirayaic,fos,,22.9777,120.315,,,Form.,adelaar2013,false,,416
19754,Sissano,siss1243,Sissano,sso,,-3.01976,142.049,,,POC,,false,,
19500,Siviri,nort2836,North Efate,llp,,-17.5774,168.375,,,POC,,false,,
1017,Sobei,sobe1238,Sobei,sob,,-1.86998,138.75,,,POC,,false,,
419,Soboyo,tali1262,Taliabu,tlv,,-1.79516,124.869,,,PCMP,fortgens1921,false,,
19641,Solorese,lama1277,Lamaholot,slp,,-8.36439,122.803,,,PCMP,arndt1937,false,,
19705,Solos,solo1257,Solos,sol,,-5.41042,154.624,,,POC,,false,,
420,Sonsorol-Tobi,sons1242,Sonsorol,sov,,5.328596,132.221282,,,POC,capell1969,false,,
1021,Sori,sori1242,Sori-Harengan,sbh,,-1.98384,146.642,,,POC,,false,,
19314,Efate (South),sout2856,Nafsan,erk,,-17.7006,168.377,,,POC,Thieberger2021,false,,
996,Southeast Ambrym,sout2859,Southeast Ambrym,tvk,,-16.2975,168.211,,,POC,parker1970,false,,
1030,Southwest Tanna,sout2869,Southwest Tanna,nwi,,-19.57953,169.35603,,,POC,,false,,
19313,Sowa,sowa1244,Sowa,sww,,-15.82653,168.18653,,,POC,,false,,
1022,Suau,suau1242,Suau,swp,,-10.6606,150.21,,,POC,,false,,
421,Subanen/Subanun,cent2089,Central Subanen,syb,,8.12701,123.018,,,PPH,churchill1913;reid1971,false,,
19223,Subanon,west2557,Western Subanon,suc,,7.79964,122.341,,,PPH,reid1971,false,,
1025,Subanun (Sindangan),cent2089,Central Subanen,syb,,8.12701,123.018,,,PPH,reid1971,false,,19223
1026,Sudest,sude1239,Sudest,tgo,,-11.5229,153.488,,,POC,,false,,
19368,Sula,sula1248,Sula,szn,,-2.30765,125.9656,,,PCMP,,false,,
1027,Sumbawanese,sumb1241,Sumbawa,smw,,-8.71919,117.472,,,PWMP,,false,,
418,Sundanese,sund1252,Sundanese,sun,,-6.89708,107.106,,,PWMP,coolsma1930,false,,
19542,Sungai Beluran,nort3262,Northern Tidung,ntd,,5.8606,117.5455,,,PWMP,,false,,
19507,Sungai Kuamut,uppe1427,Upper Kinabatangan,dmg,,5.31911,116.901,,,PWMP,,false,,
19386,Sungai Seguliud,idaa1241,Ida'an,dbj,,5.29059,118.515,,,PWMP,,false,,
1029,Supan,idaa1241,Ida'an,dbj,,5.29059,118.515,,,PWMP,,false,,
19657,Sursurunga,surs1246,Sursurunga,sgz,,-3.99078,152.768,,,POC,hutchissonandhutchisson1975,false,,
19535,Sye,siee1239,Sie,erg,,-18.8181,169.166,,,POC,,false,,
19434,Taba,east2440,East Makian,mky,,0.07337,127.423,,,PSHWNG,bowden2001,false,,
1031,Tabar,mand1440,Mandara,tbf,,-2.7828,151.956,,,POC,rossnda,false,,
1032,Taboyan,lawa1257,Lawangan,lbx,,-1.80261,115.876,,,PWMP,hudson1967,false,,
1033,Tabun,lund1271,Lundayeh,lnd,,4.25064,115.5,,,PWMP,ray1913,false,,
18947,Tae',taee1237,Tae',rob,,-2.58205,120.139,,,PWMP,vanderveen1940,false,,
423,Tagalog,taga1270,Tagalog,tgl,,14.06,121.747,,,PPH,panganiban1966;english1986,false,,
1040,Tahitian,tahi1242,Tahitian,tah,,-17.6485,-149.45,,,POC,,false,,
19217,Tajio,taji1246,Tajio,tdj,,-0.31553,120.01,,,PWMP,himmelmann2001,false,,
1041,Takia,taki1248,Takia,tbc,,-4.69057,145.975,,,POC,blust1975,false,,
19333,Takuu,taku1257,Takuu,nho,,-4.773094,157.032085,,,POC,,false,,
19562,Talantang Dusun,tala1287,Talantang,,,6.14235,117.176,,,PWMP,,false,,
19277,Talaud,tala1285,Talaud,tld,,4.11846,126.795,,,PPH,sneddon1984,false,,
1042,Talise,tali1259,Talise,tlr,,-9.76764,160.231,,,POC,tryonandhackman1983,false,,
19713,Talur,talu1239,Talur,ilw,,-7.88553,126.336,,,PCMP,taber1993,false,,
19625,Tamambo,malo1243,Tamambo,mla,,-15.6835,167.16,,,POC,tryon1976,false,,
1043,Tambotalo,tamb1253,Tambotalo,tls,,-15.5004,167.139,,,POC,tryon1976,false,,
19392,Tambunan Dusun,tamb1254,Tambunan Dusun,kzt,,5.68284,116.373,,,PWMP,,false,,
1044,Tami,tami1290,Tami,tmy,,-6.70017,147.732,,,POC,,false,,
424,Tamuan,mala1480,Malayic Dayak,xdy,,-2.78384,111.136,,,PWMP,hudson1967,false,,
425,Tanga,tang1348,Tangga,tgg,,-4.08824,153.611,,,POC,bell1977,false,,
426,Tangoa,tang1347,Movono,tgp,,-15.5643,166.958,,,POC,tryon1976,false,,
1049,Tanjong,kano1244,Kanowit-Tanjong Melanau,kxn,,2.03781,112.383,,,PWMP,ray1913,false,,
19210,Taokas,taok1237,Taokas,,,24.0017,120.585,,,Form.,,false,,
19612,Tape,mara1399,Maragus,mrs,,-16.0695,167.33,,,POC,tryon1976,false,,
1051,Tapuh,buka1257,Bukar-Sadung Bidayuh,sdo,,0.96817,110.657,,,PWMP,,false,,
1052,Tarakan,tidu1239,Tidung,tid,,3.937955,117.55143,,,PWMP,beech1908,false,,
1054,Tarpia,tarp1240,Tarpia,tpf,,-2.322279,140.115497,,,POC,,false,,
19571,Tasiriki,akei1237,Akei,tsr,,-15.6377,166.767,,,POC,tryon1976,false,,
19448,Tasmate,tasm1246,Tasmate,tmt,,-15.0792,166.664,,,POC,tryon1976,false,,
19558,Tatana,tata1257,Tatana,txx,,5.49808,115.553,,,PWMP,,false,,
19252,Tau’t Batu,taut1234,Taut Batu,,,8.88129,117.673091,,,PWMP,,false,,
18831,Tausug,taus1251,Tausug,tsg,,5.12236,118.88,,,PPH,hassanashleyandashley1994,false,,
1056,Tawala,tawa1275,Tawala,tbo,,-10.3115,150.644,,,POC,capell1943;ezard1985,false,,
19175,Tboli,cala1258,Calamian Tagbanwa,tbk,,12.0716,120.094,,,PPH,awedunderwoodandvanwynen2004,false,,
18959,Teluti,telu1263,Teluti,tlt,,-3.2969,129.663,,,PCMP,wallace1962,false,,
19709,Tenis,teni1244,Tenis,tns,,-1.65074,150.672,,,POC,,false,,
1059,Teop,teop1238,Teop,tio,,-5.67474,154.971,,,POC,,false,,
1060,Tetun,tetu1245,Tetum,tet,,-9.11217,125.528,,,PCMP,morris1984,false,,
19643,Tetun (Dili),tetu1246,Tetun Dili,tdt,,-8.58405,125.583,,,PCMP,,false,,1060
1061,Tetun (Luka),tetu1245,Tetum,tet,,-9.11217,125.528,,,PCMP,,false,,1060
1062,Thao,thao1240,Thao,ssf,,23.8333,120.93,,,Form.,blust2003,false,,
1063,Tialo,tomi1243,Tomini,txm,,0.42569,120.89,,,PWMP,,false,,
19293,Tiang,tian1237,Tiang,tbj,,-2.95505,150.935,,,POC,,false,,
1064,Tidung,tidu1239,Tidung,tid,,3.937955,117.55143,,,PWMP,beech1908;lobel2016,false,,
19543,Tidung Bengawong,sout3241,Southern Tidung,itd,,4.0,117.75,,,PWMP,,false,,
19468,Tidung Malinau,sout3241,Southern Tidung,itd,,4.0,117.75,,,PWMP,lobel2013,false,,
19619,Tidung Mensalong,sout3241,Southern Tidung,itd,,4.0,117.75,,,PWMP,,false,,
19605,Tidung Sumbol,sout3241,Southern Tidung,itd,,4.0,117.75,,,PWMP,,false,,
1065,Tifu,buru1303,Buru (Indonesia),mhs,,-3.43957,126.632,,,PCMP,stresemann1927,false,,
432,Tigak,tiga1245,Tigak,tgc,,-2.70951,150.893,,,POC,beaumont1979,false,,
19335,Tikopia,tiko1237,Tikopia,tkp,,-12.2766,168.822,,,POC,,false,,
19635,Tingalan (East),semb1240,Sembakung Murut,sbr,,4.22102,116.799,,,PWMP,,false,,
19488,Tingalan (West),semb1240,Sembakung Murut,sbr,,4.22102,116.799,,,PWMP,,false,,
1068,Tinputz,tinp1237,Tinputz,tpz,,-5.58358,154.972,,,POC,hostetlerandcarolyn1975,false,,
433,Tiruray,tiru1241,Tiruray,tiy,,6.77321,124.127,,,PPH,schlegel1971,false,,
1070,Titan,tita1241,Titan,ttv,,-2.18168,146.888,,,POC,,false,,
19518,Toak,toak1237,Toak,,,-16.2975,168.211,,,POC,,false,,
427,Toba Batak,bata1289,Batak Toba,bbc,,2.35498,99.1761,,,PWMP,warneck1977,false,,
19553,Tobilung Dusun,tobi1239,Tobilung,tgb,,6.56097,116.67,,,PWMP,,false,,
19054,Toga,loto1240,Lo-Toga,lht,,-13.334872,166.634338,,,POC,,false,,
1072,Togian,indo1317,Indonesian Bajau,bdl,,-3.68664,122.253,,,PWMP,,false,,
1073,Tokelauan,toke1240,Tokelau,tkl,,-9.227642,-171.780833,,,POC,,false,,
19416,Tolai,ralu1237,Raluana,,,-4.30986,152.114,,,POC,,false,,
19357,Tolai (Matupit),matu1260,Matupit,,,-4.30986,152.114,,,POC,,false,,19416
945,Tolai (Nodup),kuan1248,Kuanua,ksd,,-4.30986,152.114,,,POC,,false,,19416
946,Tolai (Nokon),kuan1248,Kuanua,ksd,,-4.30986,152.114,,,POC,,false,,19416
19192,Tolaki,tola1247,Tolaki,lbw,,-4.03577,121.888,,,PWMP,,false,,
19508,Tolaki (Mekongga),meko1237,Mekongga,,,-4.03577,121.888,,,PWMP,,false,,
1074,Tolo,tali1259,Talise,tlr,,-9.76764,160.231,,,POC,,false,,
1075,Tolomako,tolo1255,Tolomako,tlm,,-15.1569,166.772,,,POC,,false,,
19188,Tombonuwo,tomb1244,Tombonuo,txa,,6.2892,117.322,,,PWMP,,false,,
1076,Tombulu,tomb1243,Tombulu,tom,,1.39715,124.754,,,PPH,,false,,
1077,Tondano,tond1251,Tondano,tdn,,1.28024,124.964,,,PPH,sneddon1978,false,,
1078,Tondano (Kakas),tond1251,Tondano,tdn,,1.28024,124.964,,,PWMP,,false,,1077
19323,Tonga,tong1322,Tongariki Island,,,-16.8979,168.569,,,POC,tryon1976,false,,
434,Tongan,tong1325,Tonga (Tonga Islands),ton,,-21.17,-175.25,,,POC,churchward1959,false,,
1080,Tonsawang,tons1239,Tonsawang,tnw,,1.0539,124.652,,,PWMP,,false,,
1081,Tonsea,tons1240,Tonsea,txs,,1.51393,125.052,,,PPH,sneddon1978,false,,
19052,Tontemboan,tont1239,Tontemboan,tnt,,1.24813,124.654,,,PPH,schwarz1908,false,,
19197,Toqabaqita,toab1237,To'abaita,mlu,,-8.39233,160.619,,,POC,,false,,
19527,Toratán,rata1244,Ratahan,rth,,1.07592,124.858,,,PWMP,,false,,
19624,Torau,tora1259,Torau,ttu,,-6.19922,155.496,,,POC,,false,,
1084,Totoli,toto1304,Totoli,txe,,1.14995,120.875,,,PWMP,,false,,
1085,Tring,trin1273,Tring,tgq,,1.335,110.036,,,PWMP,,false,,
19209,Trobiawan,basa1287,Basay,byq,,25.0046,121.857,,,Form.,,false,,
19373,Tsat,tsat1238,Tsat,huq,,18.3192,109.336,,,PWMP,thurgood1999,false,,
1087,Tsou,tsou1248,Tsou,tsu,,23.216,120.787,,,Form.,tsuchida1976,false,,
1088,Tsou (Duhtu),tsou1248,Tsou,tsu,,23.216,120.787,,,Form.,,false,,1087
19315,Tsou (Tfuya),tsou1248,Tsou,tsu,,23.216,120.787,,,Form.,,false,,1087
1089,Tuamotuan,tuam1242,Tuamotuan,pmt,,-16.17259,-146.321755,,,POC,,false,,
19055,Tubetube,bwan1241,Bwanabwana,tte,,-10.6599,151.034,,,POC,,false,,
19714,Tugun,tugu1245,Tugun,tzn,,-7.72555,126.7,,,PCMP,taber1993,false,,
19576,Tukang Besi,tuka1247,Tukang Besi,,,-5.5288699999999995,123.763,,,PWMP,,false,,
1091,Tunjung,tunj1244,Tunjung,tjg,,-0.29048,115.883,,,PWMP,,false,,
19495,Tur,butm1237,Farafi,bnr,,-15.3353,167.034,,,POC,,false,,
19682,Tutong,tuto1241,Tutong,ttg,,4.74327,114.638,,,PWMP,,false,,
1092,Tutuba,tutu1241,Tutuba,tmi,,-15.580667,167.268889,,,POC,,false,,
19417,Tuvaluan,tuva1244,Tuvalu,tvl,,-8.520813,179.198088,,,POC,,false,,
1093,Ubir,ubir1237,Ubir,ubr,,-9.59044,149.396,,,POC,rossnda,false,,
19470,Ughele,ughe1237,Ughele,uge,,-8.45725,157.341,,,POC,tryonandhackman1983,false,,
1094,Ujir,ujir1237,Ujir,udj,,-5.69329,134.257,,,PCMP,collinsnda,false,,
19588,Ukit,ukit1237,Ukit,umi,,2.42408,113.81962,,,PWMP,ray1913,false,,
1095,Ulawa,saaa1240,Sa'a,apb,,-9.60258,161.467,,,POC,ivens1929,false,,
19356,Ulithian,ulit1238,Ulithian,uli,,9.961388,139.603611,,,POC,,false,,
19170,Uma,umaa1242,Uma,ppk,,-1.70416,119.968,,,PWMP,esser1964,false,,
1097,Uma Baloi,reja1241,Rejang Kayan,ree,,2.71903,114.169,,,PWMP,,false,,
19393,Umiray Dumaget,umir1236,Umiray Dumaget Agta,due,,14.8757,121.508,,,PPH,,false,,
19401,Ura,urav1235,Ura (Vanuatu),uur,,-18.6747,169.084,,,POC,tryon1976,false,,
19227,Uripiv,urip1239,Uripiv-Wala-Rano-Atchin,upv,,-16.00951,167.34643,,,POC,tryon1976,false,,
19687,Uruava,urua1242,Uruava,urv,,-6.23314,155.573,,,POC,,false,,
19492,Utupua/Tanimbili,tani1255,Tanimbili,tbe,,-11.2975,166.507,,,POC,tryonandhackman1983,false,,
19225,Vaghua,vagh1249,Vaghua,tva,,-6.68712,156.542,,,POC,tryonandhackman1983,false,,
1100,Vaikenu,baik1238,Baikeno,bkx,,-9.32991,124.256,,,PCMP,capell1944,false,,
19350,Vangunu,vang1243,Vangunu,mpr,,-8.66826,157.997,,,POC,tryonandhackman1983,false,,
19493,Vanikoro,vano1237,Lovono,vnk,,-11.6107,166.7984,,,POC,,false,,
19288,Vano,vano1237,Lovono,vnk,,-11.6107,166.7984,,,POC,tryonandhackman1983,false,,
19478,Vao,vaoo1237,Vao-Vovo,vao,,-15.898299,167.309973,,,POC,tryon1976,false,,
1101,Varisi,vari1239,Varisi,vrs,,-6.83443,156.655,,,POC,tryonandhackman1983,false,,
1102,Vartavo,burm1263,Burmbar,vrt,,-16.41653,167.73124,,,POC,tryon1976,false,,
19684,Vatrata,pakk1241,Pak (Vatrata),,,-13.892528,167.428701,,,POC,,false,,
19320,Vaturanga,ghar1239,Ghari,gri,,-9.4791,159.917,,,POC,tryonandhackman1983,false,,
19413,V'ënen Taut,bign1238,Big Nambas,nmb,,-16.0903,167.239,,,POC,tryon1976,false,,
19697,Vera'a,vera1241,Vera'a,vra,,-13.892528,167.428701,,,POC,,false,,
19264,Vinmavis,vinm1237,Neve'ei,vnm,,-16.2253,167.427,,,POC,tryon1976,false,,
19345,Visina,lewo1242,Lewo,lww,,-16.7612,168.334,,,POC,tryon1976,false,,
1103,Vitu,mudu1242,Muduapa,wiv,,-4.69751,149.489,,,POC,vandenberg2008,false,,
19220,Vovo,bier1246,Bieria,brj,,-16.7867,168.232,,,POC,tryon1976,false,,
19271,Vowa,bier1246,Bieria,brj,,-16.7867,168.232,,,POC,,false,,
18898,W.Tarangan,west2538,West Tarangan,txn,,-6.62046,134.168,,,PCMP,,false,,
1104,W.Tarangan (Ngaibor),west2538,West Tarangan,txn,,-6.62046,134.168,,,PCMP,,false,,18898
1106,Wagawaga,waga1268,Wagawaga,wgb,,-10.41792,150.37814,,,POC,,false,,
1107,Wahai,sale1244,Saleman,sau,,-2.82548,129.427,,,PCMP,wallace1962,false,,
19766,Wahau,waha1238,Eastern Lowland Kenyah,whk,,1.56635,116.655,,,PWMP,smith2018a,false,,
19445,Wailengi,east2443,East Ambae,omb,,-15.3523,167.89,,,POC,tryon1976,false,,
19440,Waima'a,waim1252,Waima'a,wmh,,-8.53416,126.317,,,PCMP,,false,,
1109,Waiyewa,weje1237,Wewewa,wew,,-9.55099,119.349,,,PCMP,foxnd,false,,
19762,Wakasihu,waka1277,Wakasihu,,,-3.76522,127.956,,,PCMP,,false,,
1110,Wala,wala1266,Wala,lgl,,-8.81936,160.741,,,POC,,false,,
1111,Wampar,wamp1247,Wampar,lbq,,-6.67364,146.662,,,POC,,false,,
1112,Wandamen,wand1267,Wandamen,wad,,-2.25622,133.996,,,PSHWNG,anceaux1961,false,,
19275,Waray-Waray,wara1300,Waray (Philippines),war,,11.4911,125.012,,,PPH,abuyen2000,false,,
439,Waropen,waro1242,Waropen,wrp,,-2.31142,136.633,,,PSHWNG,held1942;anceaux1961,false,,
1114,Watubela,watu1247,Watubela,wah,,-4.47294,131.641,,,PCMP,collinsnda,false,,
1115,Watut,watu1246,Watut,,,-6.853613333333334,146.342042,,,POC,holzknecht1989,false,,
19639,Wawonii,wawo1239,Wawonii,wow,,-4.13587,123.1,,,PWMP,,false,,
19060,Wayan,west2519,Western Viti Levu-Yasawas Fijian,wyy,,-17.8355,177.657,,,POC,pawleyandsayaba2003,false,,
441,Wedau,weda1241,Wedau,wed,,-10.1246,150.172,,,POC,capell1943,false,,
19752,West Damar,west2548,West Damar,drn,,-7.12065,128.585,,,PCMP,,false,,
19675,West Guadalcanal,ghar1239,Ghari,gri,,-9.4791,159.917,,,POC,,false,,
1118,Wetan,weta1243,Wetan,,,-8.18378,127.944,,,PCMP,josselindejong1987,false,,
1120,Windesi,wind1244,Windesi,,,-2.25622,133.996,,,PSHWNG,,false,,
19063,Wogeo,woge1237,Wogeo,woc,,-3.20238,144.089,,,POC,blust1975,false,,
1122,Woi,woii1237,Woi,wbw,,-1.62746,135.484,,,PSHWNG,,false,,
443,Woleaian,wole1240,Woleaian,woe,,7.37957,143.916,,,POC,sohnandtawerilmang1976,false,,
1124,Wolio,woli1241,Wolio,wlo,,-5.33,122.67,,,PWMP,anceaux1987,false,,
19770,Woq Helaq Modang,moda1244,Modang,mxd,,0.80793,116.573,,,PWMP,smith2018a,false,,
1125,Wusi-Mana,wusi1237,Kula (Vanuatu),wsi,,-15.2786,166.696,,,POC,tryon1976,false,,
19316,Wusi-Valui,wusi1237,Kula (Vanuatu),wsi,,-15.2786,166.696,,,POC,tryon1976,false,,
445,Wuvulu,wuvu1240,Wuvulu,,,-1.73938,142.851,,,POC,blust1975,false,,
1128,Yabem,yabe1254,Yabem,jae,,-6.67052,147.81,,,POC,,false,,
1129,Yakan,yaka1277,Yakan,yka,,6.531023,122.021729,,,PWMP,behrens2002,false,,
1130,Yamdena,yamd1240,Yamdena,jmd,,-7.73722,131.44,,,PCMP,drabbe1932b,false,,
1131,Yami,yami1254,Yami,tao,,22.055,121.544,,,PPH,rauetal2012;tsuchidayamadaandmoriguchi1987,false,,
1132,Yami (Imorod),yami1254,Yami,tao,,22.055,121.544,,,PPH,,false,,1131
18242,Yami (Iranomilek),yami1254,Yami,tao,,22.055,121.544,,,PWMP,,false,,1131
19311,Yami (Iraralay),yami1254,Yami,tao,,22.055,121.544,,,PWMP,,false,,1131
1134,Yapese,yape1248,Yapese,yap,,9.55811,138.125,,,POC,jensen1977,false,,
19274,Yogad,yoga1237,Yogad,yog,,16.7015,121.718,,,PPH,mcfarland1977;davisandmesa2000,false,,
1135,Yotefa,toba1266,Tobati,tti,,-2.56434,140.71,,,POC,,false,,
19007,Zabana,zaba1237,Zabana,kji,,-7.74311,158.753,,,POC,tryonandhackman1983,false,,
20001,Proto-Eastern Malayo-Polynesian,east2712,Eastern Malayo-Polynesian,,,-4.820977471999925,146.26343834700003,,PEMP,PEMP,,true,Eastern Malayo-Polynesian = SHWNG + OC.,
20002,Proto-South Halmahera-West New Guinea,sout3229,South Halmahera-West New Guinea,,,-2.012465101999908,134.4106551440001,,PSHWNG,PSHWNG,,true,South Halmahera-West New Guinea = the 30‒40 AN languages of southern Halmahera and the northern Bird’s Head peninsula of New Guinea.,
20003,Merap,mera1243,Merap,,,3.7519,114.434,,,PWMP,smith2017c,false,,
20004,Formosan,,,,,,,,Form.,Form.,,true,"Unlike these subgroup labels, “Formosan” is used as a cover term for the aboriginal languages of Taiwan which appear to belong to at least nine primary branches of the AN language family. In addition, PWMP may not be a valid subgroup, and some forms that are currently assigned to it may have been found in PMP.",
